'Time and date','I','aVL','ABP','PAP','CVP','PLETH','CO2'
'[07:02:18.700 19/03/1996]',-0.177,-0.353,82.300,31.075,17.541,0.000,34.167
'[07:02:18.702 19/03/1996]',-0.175,-0.354,82.300,31.075,17.541,0.000,34.167
'[07:02:18.704 19/03/1996]',-0.173,-0.355,78.850,30.725,17.716,0.000,34.167
'[07:02:18.706 19/03/1996]',-0.172,-0.357,78.850,30.725,17.716,0.000,34.167
'[07:02:18.708 19/03/1996]',-0.172,-0.361,78.850,30.725,17.716,0.000,34.167
'[07:02:18.710 19/03/1996]',-0.173,-0.365,78.850,30.725,17.716,0.000,34.167
'[07:02:18.712 19/03/1996]',-0.174,-0.373,75.600,30.500,17.716,0.000,34.167
'[07:02:18.714 19/03/1996]',-0.175,-0.381,75.600,30.500,17.716,0.000,34.167
'[07:02:18.716 19/03/1996]',-0.176,-0.393,75.600,30.500,17.716,0.000,34.167
'[07:02:18.718 19/03/1996]',-0.177,-0.404,75.600,30.500,17.716,0.000,34.167
'[07:02:18.720 19/03/1996]',-0.177,-0.415,72.750,30.375,17.604,0.000,34.167
'[07:02:18.722 19/03/1996]',-0.177,-0.427,72.750,30.375,17.604,0.000,34.167
'[07:02:18.724 19/03/1996]',-0.174,-0.435,72.750,30.375,17.604,0.000,34.167
'[07:02:18.726 19/03/1996]',-0.172,-0.444,72.750,30.375,17.604,0.000,34.167
'[07:02:18.728 19/03/1996]',-0.167,-0.450,70.300,30.150,17.428,0.000,34.167
'[07:02:18.730 19/03/1996]',-0.162,-0.455,70.300,30.150,17.428,0.000,34.167
'[07:02:18.732 19/03/1996]',-0.158,-0.458,70.300,30.150,17.428,0.000,34.167
'[07:02:18.734 19/03/1996]',-0.153,-0.460,70.300,30.150,17.428,0.000,34.167
'[07:02:18.736 19/03/1996]',-0.151,-0.462,68.100,29.775,17.127,0.000,34.133
'[07:02:18.738 19/03/1996]',-0.149,-0.464,68.100,29.775,17.127,0.000,34.133
'[07:02:18.740 19/03/1996]',-0.147,-0.465,68.100,29.775,17.127,0.000,34.133
'[07:02:18.742 19/03/1996]',-0.146,-0.465,68.100,29.775,17.127,0.000,34.133
'[07:02:18.744 19/03/1996]',-0.144,-0.464,66.250,29.375,16.775,0.000,34.150
'[07:02:18.746 19/03/1996]',-0.142,-0.462,66.250,29.375,16.775,0.000,34.150
'[07:02:18.748 19/03/1996]',-0.140,-0.458,66.250,29.375,16.775,0.000,34.150
'[07:02:18.750 19/03/1996]',-0.138,-0.453,66.250,29.375,16.775,0.000,34.150
'[07:02:18.752 19/03/1996]',-0.137,-0.449,64.600,28.975,16.311,0.000,34.167
'[07:02:18.754 19/03/1996]',-0.135,-0.445,64.600,28.975,16.311,0.000,34.167
'[07:02:18.756 19/03/1996]',-0.133,-0.442,64.600,28.975,16.311,0.000,34.167
'[07:02:18.758 19/03/1996]',-0.131,-0.438,64.600,28.975,16.311,0.000,34.167
'[07:02:18.760 19/03/1996]',-0.129,-0.437,63.250,28.625,15.772,0.000,34.183
'[07:02:18.762 19/03/1996]',-0.127,-0.436,63.250,28.625,15.772,0.000,34.183
'[07:02:18.764 19/03/1996]',-0.124,-0.438,63.250,28.625,15.772,0.000,34.183
'[07:02:18.766 19/03/1996]',-0.122,-0.439,63.250,28.625,15.772,0.000,34.183
'[07:02:18.768 19/03/1996]',-0.121,-0.442,61.950,28.325,15.245,0.000,34.200
'[07:02:18.770 19/03/1996]',-0.120,-0.444,61.950,28.325,15.245,0.000,34.200
'[07:02:18.772 19/03/1996]',-0.120,-0.447,61.950,28.325,15.245,0.000,34.200
'[07:02:18.774 19/03/1996]',-0.121,-0.450,61.950,28.325,15.245,0.000,34.200
'[07:02:18.776 19/03/1996]',-0.121,-0.449,60.900,28.100,14.718,0.000,34.217
'[07:02:18.778 19/03/1996]',-0.122,-0.448,60.900,28.100,14.718,0.000,34.217
'[07:02:18.780 19/03/1996]',-0.123,-0.443,60.900,28.100,14.718,0.000,34.217
'[07:02:18.782 19/03/1996]',-0.124,-0.437,60.900,28.100,14.718,0.000,34.217
'[07:02:18.784 19/03/1996]',-0.124,-0.427,60.050,27.900,14.191,0.000,34.233
'[07:02:18.786 19/03/1996]',-0.124,-0.418,60.050,27.900,14.191,0.000,34.233
'[07:02:18.788 19/03/1996]',-0.123,-0.408,60.050,27.900,14.191,0.000,34.233
'[07:02:18.790 19/03/1996]',-0.123,-0.399,60.050,27.900,14.191,0.000,34.233
'[07:02:18.792 19/03/1996]',-0.123,-0.394,59.400,27.625,13.714,0.000,34.250
'[07:02:18.794 19/03/1996]',-0.124,-0.389,59.400,27.625,13.714,0.000,34.250
'[07:02:18.796 19/03/1996]',-0.127,-0.389,59.400,27.625,13.714,0.000,34.250
'[07:02:18.798 19/03/1996]',-0.129,-0.389,59.400,27.625,13.714,0.000,34.250
'[07:02:18.800 19/03/1996]',-0.131,-0.389,59.000,27.325,13.312,0.000,34.267
'[07:02:18.802 19/03/1996]',-0.133,-0.389,59.000,27.325,13.312,0.000,34.267
'[07:02:18.804 19/03/1996]',-0.134,-0.385,59.000,27.325,13.312,0.000,34.267
'[07:02:18.806 19/03/1996]',-0.135,-0.380,59.000,27.325,13.312,0.000,34.267
'[07:02:18.808 19/03/1996]',-0.136,-0.370,58.700,27.100,12.949,0.000,34.283
'[07:02:18.810 19/03/1996]',-0.136,-0.360,58.700,27.100,12.949,0.000,34.283
'[07:02:18.812 19/03/1996]',-0.136,-0.350,58.700,27.100,12.949,0.000,34.283
'[07:02:18.814 19/03/1996]',-0.135,-0.340,58.700,27.100,12.949,0.000,34.283
'[07:02:18.816 19/03/1996]',-0.133,-0.335,58.500,26.850,12.723,0.000,34.300
'[07:02:18.818 19/03/1996]',-0.131,-0.329,58.500,26.850,12.723,0.000,34.300
'[07:02:18.820 19/03/1996]',-0.130,-0.329,58.500,26.850,12.723,0.000,34.300
'[07:02:18.822 19/03/1996]',-0.128,-0.328,58.500,26.850,12.723,0.000,34.300
'[07:02:18.824 19/03/1996]',-0.126,-0.329,58.400,26.800,12.597,0.000,34.317
'[07:02:18.826 19/03/1996]',-0.124,-0.329,58.400,26.800,12.597,0.000,34.317
'[07:02:18.828 19/03/1996]',-0.122,-0.328,58.400,26.800,12.597,0.000,34.317
'[07:02:18.830 19/03/1996]',-0.121,-0.327,58.400,26.800,12.597,0.000,34.317
'[07:02:18.832 19/03/1996]',-0.120,-0.324,58.300,26.800,12.547,0.000,34.333
'[07:02:18.834 19/03/1996]',-0.119,-0.321,58.300,26.800,12.547,0.000,34.333
'[07:02:18.836 19/03/1996]',-0.118,-0.317,58.300,26.800,12.547,0.000,34.333
'[07:02:18.838 19/03/1996]',-0.117,-0.312,58.300,26.800,12.547,0.000,34.333
'[07:02:18.840 19/03/1996]',-0.115,-0.305,58.200,26.850,12.597,0.000,34.350
'[07:02:18.842 19/03/1996]',-0.112,-0.298,58.200,26.850,12.597,0.000,34.350
'[07:02:18.844 19/03/1996]',-0.108,-0.288,58.200,26.850,12.597,0.000,34.350
'[07:02:18.846 19/03/1996]',-0.104,-0.279,58.200,26.850,12.597,0.000,34.350
'[07:02:18.848 19/03/1996]',-0.096,-0.263,58.150,26.850,12.773,0.000,34.367
'[07:02:18.850 19/03/1996]',-0.088,-0.247,58.150,26.850,12.773,0.000,34.367
'[07:02:18.852 19/03/1996]',-0.072,-0.215,58.150,26.850,12.773,0.000,34.367
'[07:02:18.854 19/03/1996]',-0.056,-0.184,58.150,26.850,12.773,0.000,34.367
'[07:02:18.856 19/03/1996]',-0.029,-0.134,58.100,26.750,13.011,0.000,34.383
'[07:02:18.858 19/03/1996]',-0.003,-0.083,58.100,26.750,13.011,0.000,34.383
'[07:02:18.860 19/03/1996]',0.036,-0.016,58.100,26.750,13.011,0.000,34.383
'[07:02:18.862 19/03/1996]',0.075,0.051,58.100,26.750,13.011,0.000,34.383
'[07:02:18.864 19/03/1996]',0.124,0.124,58.100,26.575,13.425,0.000,34.400
'[07:02:18.866 19/03/1996]',0.174,0.197,58.100,26.575,13.425,0.000,34.400
'[07:02:18.868 19/03/1996]',0.230,0.265,58.100,26.575,13.425,0.000,34.400
'[07:02:18.870 19/03/1996]',0.286,0.333,58.100,26.575,13.425,0.000,34.400
'[07:02:18.872 19/03/1996]',0.338,0.383,58.150,26.325,13.839,0.000,34.417
'[07:02:18.874 19/03/1996]',0.390,0.433,58.150,26.325,13.839,0.000,34.417
'[07:02:18.876 19/03/1996]',0.424,0.453,58.150,26.325,13.839,0.000,34.417
'[07:02:18.878 19/03/1996]',0.459,0.472,58.150,26.325,13.839,0.000,34.417
'[07:02:18.880 19/03/1996]',0.465,0.456,58.200,26.025,14.366,0.000,34.433
'[07:02:18.882 19/03/1996]',0.470,0.439,58.200,26.025,14.366,0.000,34.433
'[07:02:18.884 19/03/1996]',0.444,0.391,58.200,26.025,14.366,0.000,34.433
'[07:02:18.886 19/03/1996]',0.418,0.342,58.200,26.025,14.366,0.000,34.433
'[07:02:18.888 19/03/1996]',0.368,0.268,58.300,25.675,14.956,0.000,34.450
'[07:02:18.890 19/03/1996]',0.318,0.193,58.300,25.675,14.956,0.000,34.450
'[07:02:18.892 19/03/1996]',0.259,0.105,58.300,25.675,14.956,0.000,34.450
'[07:02:18.894 19/03/1996]',0.200,0.018,58.300,25.675,14.956,0.000,34.450
'[07:02:18.896 19/03/1996]',0.147,-0.067,58.300,25.325,15.483,0.000,34.450
'[07:02:18.898 19/03/1996]',0.094,-0.151,58.300,25.325,15.483,0.000,34.450
'[07:02:18.900 19/03/1996]',0.056,-0.219,58.300,25.325,15.483,0.000,34.450
'[07:02:18.902 19/03/1996]',0.018,-0.287,58.300,25.325,15.483,0.000,34.450
'[07:02:18.904 19/03/1996]',-0.006,-0.330,58.350,24.975,15.897,0.000,34.483
'[07:02:18.906 19/03/1996]',-0.030,-0.372,58.350,24.975,15.897,0.000,34.483
'[07:02:18.908 19/03/1996]',-0.042,-0.388,58.350,24.975,15.897,0.000,34.483
'[07:02:18.910 19/03/1996]',-0.053,-0.403,58.350,24.975,15.897,0.000,34.483
'[07:02:18.912 19/03/1996]',-0.056,-0.399,58.300,24.625,16.248,0.000,34.517
'[07:02:18.914 19/03/1996]',-0.059,-0.394,58.300,24.625,16.248,0.000,34.517
'[07:02:18.916 19/03/1996]',-0.058,-0.381,58.300,24.625,16.248,0.000,34.517
'[07:02:18.918 19/03/1996]',-0.056,-0.368,58.300,24.625,16.248,0.000,34.517
'[07:02:18.920 19/03/1996]',-0.053,-0.353,58.100,24.275,16.487,0.000,34.550
'[07:02:18.922 19/03/1996]',-0.050,-0.339,58.100,24.275,16.487,0.000,34.550
'[07:02:18.924 19/03/1996]',-0.046,-0.327,58.100,24.275,16.487,0.000,34.550
'[07:02:18.926 19/03/1996]',-0.043,-0.314,58.100,24.275,16.487,0.000,34.550
'[07:02:18.928 19/03/1996]',-0.042,-0.306,57.850,24.050,16.662,0.000,34.550
'[07:02:18.930 19/03/1996]',-0.040,-0.298,57.850,24.050,16.662,0.000,34.550
'[07:02:18.932 19/03/1996]',-0.041,-0.295,57.850,24.050,16.662,0.000,34.550
'[07:02:18.934 19/03/1996]',-0.041,-0.292,57.850,24.050,16.662,0.000,34.550
'[07:02:18.936 19/03/1996]',-0.042,-0.292,57.500,23.925,16.775,0.000,34.567
'[07:02:18.938 19/03/1996]',-0.043,-0.293,57.500,23.925,16.775,0.000,34.567
'[07:02:18.940 19/03/1996]',-0.044,-0.295,57.500,23.925,16.775,0.000,34.567
'[07:02:18.942 19/03/1996]',-0.045,-0.298,57.500,23.925,16.775,0.000,34.567
'[07:02:18.944 19/03/1996]',-0.046,-0.301,57.200,23.925,16.838,0.000,34.583
'[07:02:18.946 19/03/1996]',-0.048,-0.304,57.200,23.925,16.838,0.000,34.583
'[07:02:18.948 19/03/1996]',-0.048,-0.307,57.200,23.925,16.838,0.000,34.583
'[07:02:18.950 19/03/1996]',-0.048,-0.310,57.200,23.925,16.838,0.000,34.583
'[07:02:18.952 19/03/1996]',-0.048,-0.313,56.850,24.150,16.838,0.000,34.600
'[07:02:18.954 19/03/1996]',-0.048,-0.316,56.850,24.150,16.838,0.000,34.600
'[07:02:18.956 19/03/1996]',-0.049,-0.321,56.850,24.150,16.838,0.000,34.600
'[07:02:18.958 19/03/1996]',-0.049,-0.326,56.850,24.150,16.838,0.000,34.600
'[07:02:18.960 19/03/1996]',-0.050,-0.333,56.650,24.700,16.775,0.000,34.567
'[07:02:18.962 19/03/1996]',-0.051,-0.339,56.650,24.700,16.775,0.000,34.567
'[07:02:18.964 19/03/1996]',-0.051,-0.347,56.650,24.700,16.775,0.000,34.567
'[07:02:18.966 19/03/1996]',-0.052,-0.355,56.650,24.700,16.775,0.000,34.567
'[07:02:18.968 19/03/1996]',-0.051,-0.361,56.350,25.275,16.662,0.000,34.533
'[07:02:18.970 19/03/1996]',-0.051,-0.368,56.350,25.275,16.662,0.000,34.533
'[07:02:18.972 19/03/1996]',-0.049,-0.371,56.350,25.275,16.662,0.000,34.533
'[07:02:18.974 19/03/1996]',-0.046,-0.375,56.350,25.275,16.662,0.000,34.533
'[07:02:18.976 19/03/1996]',-0.043,-0.377,56.050,25.800,16.487,0.000,34.500
'[07:02:18.978 19/03/1996]',-0.040,-0.378,56.050,25.800,16.487,0.000,34.500
'[07:02:18.980 19/03/1996]',-0.037,-0.380,56.050,25.800,16.487,0.000,34.500
'[07:02:18.982 19/03/1996]',-0.035,-0.382,56.050,25.800,16.487,0.000,34.500
'[07:02:18.984 19/03/1996]',-0.032,-0.383,55.600,26.025,16.311,0.000,34.467
'[07:02:18.986 19/03/1996]',-0.029,-0.383,55.600,26.025,16.311,0.000,34.467
'[07:02:18.988 19/03/1996]',-0.027,-0.381,55.600,26.025,16.311,0.000,34.467
'[07:02:18.990 19/03/1996]',-0.025,-0.379,55.600,26.025,16.311,0.000,34.467
'[07:02:18.992 19/03/1996]',-0.023,-0.373,55.100,25.975,16.073,0.000,34.383
'[07:02:18.994 19/03/1996]',-0.021,-0.368,55.100,25.975,16.073,0.000,34.383
'[07:02:18.996 19/03/1996]',-0.020,-0.362,55.100,25.975,16.073,0.000,34.383
'[07:02:18.998 19/03/1996]',-0.019,-0.356,55.100,25.975,16.073,0.000,34.383
'[07:02:19.000 19/03/1996]',-0.019,-0.351,54.600,25.675,15.834,0.000,34.350
'[07:02:19.002 19/03/1996]',-0.019,-0.346,54.600,25.675,15.834,0.000,34.350
'[07:02:19.004 19/03/1996]',-0.021,-0.343,54.600,25.675,15.834,0.000,34.350
'[07:02:19.006 19/03/1996]',-0.022,-0.339,54.600,25.675,15.834,0.000,34.350
'[07:02:19.008 19/03/1996]',-0.022,-0.336,54.100,25.450,15.483,0.000,34.317
'[07:02:19.010 19/03/1996]',-0.022,-0.333,54.100,25.450,15.483,0.000,34.317
'[07:02:19.012 19/03/1996]',-0.019,-0.328,54.100,25.450,15.483,0.000,34.317
'[07:02:19.014 19/03/1996]',-0.017,-0.323,54.100,25.450,15.483,0.000,34.317
'[07:02:19.016 19/03/1996]',-0.013,-0.316,53.650,25.575,15.132,0.000,34.283
'[07:02:19.018 19/03/1996]',-0.009,-0.308,53.650,25.575,15.132,0.000,34.283
'[07:02:19.020 19/03/1996]',-0.004,-0.301,53.650,25.575,15.132,0.000,34.283
'[07:02:19.022 19/03/1996]',0.001,-0.294,53.650,25.575,15.132,0.000,34.283
'[07:02:19.024 19/03/1996]',0.004,-0.288,53.350,26.225,14.718,0.000,34.167
'[07:02:19.026 19/03/1996]',0.008,-0.282,53.350,26.225,14.718,0.000,34.167
'[07:02:19.028 19/03/1996]',0.009,-0.277,53.350,26.225,14.718,0.000,34.167
'[07:02:19.030 19/03/1996]',0.011,-0.272,53.350,26.225,14.718,0.000,34.167
'[07:02:19.032 19/03/1996]',0.011,-0.267,53.550,27.325,14.304,0.000,34.100
'[07:02:19.034 19/03/1996]',0.012,-0.261,53.550,27.325,14.304,0.000,34.100
'[07:02:19.036 19/03/1996]',0.013,-0.255,53.550,27.325,14.304,0.000,34.100
'[07:02:19.038 19/03/1996]',0.014,-0.249,53.550,27.325,14.304,0.000,34.100
'[07:02:19.040 19/03/1996]',0.015,-0.242,54.300,28.725,13.890,0.000,34.033
'[07:02:19.042 19/03/1996]',0.015,-0.236,54.300,28.725,13.890,0.000,34.033
'[07:02:19.044 19/03/1996]',0.015,-0.231,54.300,28.725,13.890,0.000,34.033
'[07:02:19.046 19/03/1996]',0.014,-0.225,54.300,28.725,13.890,0.000,34.033
'[07:02:19.048 19/03/1996]',0.014,-0.222,56.150,30.200,13.425,0.000,33.967
'[07:02:19.050 19/03/1996]',0.014,-0.218,56.150,30.200,13.425,0.000,33.967
'[07:02:19.052 19/03/1996]',0.014,-0.217,56.150,30.200,13.425,0.000,33.967
'[07:02:19.054 19/03/1996]',0.014,-0.216,56.150,30.200,13.425,0.000,33.967
'[07:02:19.056 19/03/1996]',0.015,-0.215,59.200,31.550,13.074,0.000,33.933
'[07:02:19.058 19/03/1996]',0.015,-0.215,59.200,31.550,13.074,0.000,33.933
'[07:02:19.060 19/03/1996]',0.017,-0.214,59.200,31.550,13.074,0.000,33.933
'[07:02:19.062 19/03/1996]',0.018,-0.214,59.200,31.550,13.074,0.000,33.933
'[07:02:19.064 19/03/1996]',0.021,-0.214,63.450,32.650,12.660,0.000,33.917
'[07:02:19.066 19/03/1996]',0.025,-0.215,63.450,32.650,12.660,0.000,33.917
'[07:02:19.068 19/03/1996]',0.029,-0.216,63.450,32.650,12.660,0.000,33.917
'[07:02:19.070 19/03/1996]',0.033,-0.218,63.450,32.650,12.660,0.000,33.917
'[07:02:19.072 19/03/1996]',0.038,-0.221,68.200,33.525,12.196,0.000,33.900
'[07:02:19.074 19/03/1996]',0.043,-0.224,68.200,33.525,12.196,0.000,33.900
'[07:02:19.076 19/03/1996]',0.047,-0.226,68.200,33.525,12.196,0.000,33.900
'[07:02:19.078 19/03/1996]',0.051,-0.227,68.200,33.525,12.196,0.000,33.900
'[07:02:19.080 19/03/1996]',0.054,-0.228,73.150,34.300,11.719,0.000,33.883
'[07:02:19.082 19/03/1996]',0.057,-0.228,73.150,34.300,11.719,0.000,33.883
'[07:02:19.084 19/03/1996]',0.060,-0.229,73.150,34.300,11.719,0.000,33.883
'[07:02:19.086 19/03/1996]',0.063,-0.230,73.150,34.300,11.719,0.000,33.883
'[07:02:19.088 19/03/1996]',0.066,-0.231,78.000,35.050,11.255,0.000,33.850
'[07:02:19.090 19/03/1996]',0.069,-0.231,78.000,35.050,11.255,0.000,33.850
'[07:02:19.092 19/03/1996]',0.071,-0.231,78.000,35.050,11.255,0.000,33.850
'[07:02:19.094 19/03/1996]',0.073,-0.230,78.000,35.050,11.255,0.000,33.850
'[07:02:19.096 19/03/1996]',0.073,-0.228,82.650,35.825,10.841,0.000,33.833
'[07:02:19.098 19/03/1996]',0.073,-0.225,82.650,35.825,10.841,0.000,33.833
'[07:02:19.100 19/03/1996]',0.073,-0.219,82.650,35.825,10.841,0.000,33.833
'[07:02:19.102 19/03/1996]',0.073,-0.213,82.650,35.825,10.841,0.000,33.833
'[07:02:19.104 19/03/1996]',0.073,-0.203,87.050,36.525,10.489,0.000,33.817
'[07:02:19.106 19/03/1996]',0.074,-0.194,87.050,36.525,10.489,0.000,33.817
'[07:02:19.108 19/03/1996]',0.076,-0.182,87.050,36.525,10.489,0.000,33.817
'[07:02:19.110 19/03/1996]',0.078,-0.170,87.050,36.525,10.489,0.000,33.817
'[07:02:19.112 19/03/1996]',0.082,-0.152,91.150,37.100,10.251,0.000,33.800
'[07:02:19.114 19/03/1996]',0.086,-0.134,91.150,37.100,10.251,0.000,33.800
'[07:02:19.116 19/03/1996]',0.090,-0.106,91.150,37.100,10.251,0.000,33.800
'[07:02:19.118 19/03/1996]',0.095,-0.079,91.150,37.100,10.251,0.000,33.800
'[07:02:19.120 19/03/1996]',0.098,-0.042,94.700,37.575,10.125,0.000,33.117
'[07:02:19.122 19/03/1996]',0.100,-0.005,94.700,37.575,10.125,0.000,33.117
'[07:02:19.124 19/03/1996]',0.101,0.037,94.700,37.575,10.125,0.000,33.117
'[07:02:19.126 19/03/1996]',0.101,0.079,94.700,37.575,10.125,0.000,33.117
'[07:02:19.128 19/03/1996]',0.100,0.121,97.600,37.825,10.125,0.000,32.450
'[07:02:19.130 19/03/1996]',0.099,0.164,97.600,37.825,10.125,0.000,32.450
'[07:02:19.132 19/03/1996]',0.097,0.203,97.600,37.825,10.125,0.000,32.450
'[07:02:19.134 19/03/1996]',0.094,0.241,97.600,37.825,10.125,0.000,32.450
'[07:02:19.136 19/03/1996]',0.092,0.273,99.550,37.825,10.314,0.000,31.783
'[07:02:19.138 19/03/1996]',0.091,0.304,99.550,37.825,10.314,0.000,31.783
'[07:02:19.140 19/03/1996]',0.090,0.330,99.550,37.825,10.314,0.000,31.783
'[07:02:19.142 19/03/1996]',0.090,0.356,99.550,37.825,10.314,0.000,31.783
'[07:02:19.144 19/03/1996]',0.089,0.378,100.650,37.700,10.540,0.000,31.117
'[07:02:19.146 19/03/1996]',0.088,0.399,100.650,37.700,10.540,0.000,31.117
'[07:02:19.148 19/03/1996]',0.087,0.416,100.650,37.700,10.540,0.000,31.117
'[07:02:19.150 19/03/1996]',0.087,0.434,100.650,37.700,10.540,0.000,31.117
'[07:02:19.152 19/03/1996]',0.087,0.449,101.100,37.525,10.954,0.000,30.467
'[07:02:19.154 19/03/1996]',0.087,0.464,101.100,37.525,10.954,0.000,30.467
'[07:02:19.156 19/03/1996]',0.086,0.475,101.100,37.525,10.954,0.000,30.467
'[07:02:19.158 19/03/1996]',0.085,0.486,101.100,37.525,10.954,0.000,30.467
'[07:02:19.160 19/03/1996]',0.084,0.494,101.050,37.175,11.430,0.000,29.867
'[07:02:19.162 19/03/1996]',0.083,0.503,101.050,37.175,11.430,0.000,29.867
'[07:02:19.164 19/03/1996]',0.082,0.510,101.050,37.175,11.430,0.000,29.867
'[07:02:19.166 19/03/1996]',0.080,0.518,101.050,37.175,11.430,0.000,29.867
'[07:02:19.168 19/03/1996]',0.080,0.526,100.500,36.750,11.957,0.000,29.267
'[07:02:19.170 19/03/1996]',0.079,0.534,100.500,36.750,11.957,0.000,29.267
'[07:02:19.172 19/03/1996]',0.078,0.541,100.500,36.750,11.957,0.000,29.267
'[07:02:19.174 19/03/1996]',0.077,0.548,100.500,36.750,11.957,0.000,29.267
'[07:02:19.176 19/03/1996]',0.076,0.555,99.600,36.225,12.547,0.000,28.667
'[07:02:19.178 19/03/1996]',0.076,0.562,99.600,36.225,12.547,0.000,28.667
'[07:02:19.180 19/03/1996]',0.076,0.569,99.600,36.225,12.547,0.000,28.667
'[07:02:19.182 19/03/1996]',0.077,0.576,99.600,36.225,12.547,0.000,28.667
'[07:02:19.184 19/03/1996]',0.080,0.582,98.200,35.650,13.187,0.000,27.683
'[07:02:19.186 19/03/1996]',0.082,0.588,98.200,35.650,13.187,0.000,27.683
'[07:02:19.188 19/03/1996]',0.085,0.592,98.200,35.650,13.187,0.000,27.683
'[07:02:19.190 19/03/1996]',0.087,0.596,98.200,35.650,13.187,0.000,27.683
'[07:02:19.192 19/03/1996]',0.088,0.597,96.400,34.875,13.777,0.000,26.750
'[07:02:19.194 19/03/1996]',0.090,0.597,96.400,34.875,13.777,0.000,26.750
'[07:02:19.196 19/03/1996]',0.091,0.597,96.400,34.875,13.777,0.000,26.750
'[07:02:19.198 19/03/1996]',0.093,0.596,96.400,34.875,13.777,0.000,26.750
'[07:02:19.200 19/03/1996]',0.093,0.596,94.350,34.000,14.304,0.000,25.817
'[07:02:19.202 19/03/1996]',0.093,0.596,94.350,34.000,14.304,0.000,25.817
'[07:02:19.204 19/03/1996]',0.094,0.598,94.350,34.000,14.304,0.000,25.817
'[07:02:19.206 19/03/1996]',0.095,0.600,94.350,34.000,14.304,0.000,25.817
'[07:02:19.208 19/03/1996]',0.097,0.603,91.950,32.900,14.718,0.000,24.883
'[07:02:19.210 19/03/1996]',0.099,0.606,91.950,32.900,14.718,0.000,24.883
'[07:02:19.212 19/03/1996]',0.101,0.611,91.950,32.900,14.718,0.000,24.883
'[07:02:19.214 19/03/1996]',0.102,0.615,91.950,32.900,14.718,0.000,24.883
'[07:02:19.216 19/03/1996]',0.102,0.619,89.200,31.725,15.069,0.000,23.467
'[07:02:19.218 19/03/1996]',0.103,0.622,89.200,31.725,15.069,0.000,23.467
'[07:02:19.220 19/03/1996]',0.102,0.624,89.200,31.725,15.069,0.000,23.467
'[07:02:19.222 19/03/1996]',0.102,0.626,89.200,31.725,15.069,0.000,23.467
'[07:02:19.224 19/03/1996]',0.102,0.625,86.150,30.550,15.245,0.000,22.067
'[07:02:19.226 19/03/1996]',0.102,0.625,86.150,30.550,15.245,0.000,22.067
'[07:02:19.228 19/03/1996]',0.102,0.621,86.150,30.550,15.245,0.000,22.067
'[07:02:19.230 19/03/1996]',0.102,0.616,86.150,30.550,15.245,0.000,22.067
'[07:02:19.232 19/03/1996]',0.102,0.602,82.850,29.500,15.307,0.000,20.667
'[07:02:19.234 19/03/1996]',0.102,0.587,82.850,29.500,15.307,0.000,20.667
'[07:02:19.236 19/03/1996]',0.102,0.557,82.850,29.500,15.307,0.000,20.667
'[07:02:19.238 19/03/1996]',0.102,0.528,82.850,29.500,15.307,0.000,20.667
'[07:02:19.240 19/03/1996]',0.102,0.484,79.250,28.550,15.245,0.000,19.267
'[07:02:19.242 19/03/1996]',0.101,0.440,79.250,28.550,15.245,0.000,19.267
'[07:02:19.244 19/03/1996]',0.100,0.389,79.250,28.550,15.245,0.000,19.267
'[07:02:19.246 19/03/1996]',0.099,0.338,79.250,28.550,15.245,0.000,19.267
'[07:02:19.248 19/03/1996]',0.099,0.290,75.700,27.800,15.069,0.000,19.067
'[07:02:19.250 19/03/1996]',0.098,0.242,75.700,27.800,15.069,0.000,19.067
'[07:02:19.252 19/03/1996]',0.098,0.204,75.700,27.800,15.069,0.000,19.067
'[07:02:19.254 19/03/1996]',0.098,0.167,75.700,27.800,15.069,0.000,19.067
'[07:02:19.256 19/03/1996]',0.098,0.140,72.350,27.150,14.718,0.000,18.867
'[07:02:19.258 19/03/1996]',0.098,0.113,72.350,27.150,14.718,0.000,18.867
'[07:02:19.260 19/03/1996]',0.099,0.095,72.350,27.150,14.718,0.000,18.867
'[07:02:19.262 19/03/1996]',0.099,0.077,72.350,27.150,14.718,0.000,18.867
'[07:02:19.264 19/03/1996]',0.101,0.066,69.300,26.575,14.304,0.000,18.667
'[07:02:19.266 19/03/1996]',0.102,0.054,69.300,26.575,14.304,0.000,18.667
'[07:02:19.268 19/03/1996]',0.105,0.049,69.300,26.575,14.304,0.000,18.667
'[07:02:19.270 19/03/1996]',0.109,0.043,69.300,26.575,14.304,0.000,18.667
'[07:02:19.272 19/03/1996]',0.114,0.043,66.650,25.850,13.777,0.000,18.467
'[07:02:19.274 19/03/1996]',0.118,0.043,66.650,25.850,13.777,0.000,18.467
'[07:02:19.276 19/03/1996]',0.121,0.045,66.650,25.850,13.777,0.000,18.467
'[07:02:19.278 19/03/1996]',0.125,0.048,66.650,25.850,13.777,0.000,18.467
'[07:02:19.280 19/03/1996]',0.127,0.050,64.250,25.150,13.137,0.000,17.500
'[07:02:19.282 19/03/1996]',0.129,0.051,64.250,25.150,13.137,0.000,17.500
'[07:02:19.284 19/03/1996]',0.130,0.051,64.250,25.150,13.137,0.000,17.500
'[07:02:19.286 19/03/1996]',0.131,0.051,64.250,25.150,13.137,0.000,17.500
'[07:02:19.288 19/03/1996]',0.131,0.049,62.200,24.275,12.422,0.000,16.533
'[07:02:19.290 19/03/1996]',0.130,0.046,62.200,24.275,12.422,0.000,16.533
